hsa:100170216	SNAR-A10
hsa:100170217	SNAR-B2
hsa:100170218	SNAR-C2
hsa:100170219	SNAR-C4
hsa:100170220	SNAR-E
hsa:100170221	snaR-2
hsa:100170221	SNAR-H
hsa:100170222	snaR-3
hsa:100170222	SNAR-I
hsa:100170223	SNAR-C5
hsa:100170224	SNAR-B1
hsa:100170225	SNAR-C1
hsa:100170226	SNAR-C3
hsa:100170227	SNAR-D
hsa:100170228	SNAR-G2
hsa:100170229	SRRM5
hsa:100170229	ZNF576
hsa:100170765	C19orf69
hsa:100170765	ERICH4
hsa:100170841	C17orf96
hsa:100170841	EPOP
hsa:100170841	PRR28
hsa:10018	BAM
hsa:10018	BCL2L11
hsa:10018	BIM
hsa:10018	BOD
hsa:100187716	MIR1224
hsa:100187716	mir-1224
hsa:100187716	MIRN1224
hsa:100188847	MIR1225
hsa:100188847	MIRN1225
hsa:100188893	OBTP
hsa:100188893	TOM6
hsa:100188893	TOMM6
hsa:10019	IDDM20
hsa:10019	LNK
hsa:10019	SH2B3
hsa:100190949	C5orf52
hsa:100191040	C2CD4D
hsa:100191040	FAM148D
hsa:100191063	SNAR-A14
hsa:1002	CAD4
hsa:1002	CDH4
hsa:1002	RCAD
hsa:1002	R-CAD
hsa:10020	DMRV
hsa:10020	GLCNE
hsa:10020	GNE
hsa:10020	IBM2
hsa:10020	NM
hsa:10020	Uae1
hsa:10021	HCN4
hsa:10021	SSS2
hsa:10022	INSL5
hsa:10022	PRO182
hsa:10022	UNQ156
hsa:10023	FRAT1
hsa:10024	TASTIN
hsa:10024	TROAP
hsa:10025	DRIP92
hsa:10025	MED16
hsa:10025	THRAP5
hsa:10025	TRAP95
hsa:10026	GPI8
hsa:10026	PIGK
hsa:100271715	ARHGEF33
hsa:100271846	ENVV2
hsa:100271846	ERVV-2
hsa:100271846	HERV-V2
hsa:100271849	MEF2B
hsa:100271849	RSRFR2
hsa:100271927	RASA4B
hsa:100272147	C6.1B
hsa:100272147	CMC4
hsa:100272147	MTCP1
hsa:100272147	MTCP1B
hsa:100272147	MTCP1NB
hsa:100272147	p8
hsa:100272147	p8MTCP1
hsa:100286986	atrophin-domain containing
hsa:100287036	uncharacterized LOC100287036
hsa:100287045	FAM90A26
hsa:100287045	FAM90A26P
hsa:100287144	USP17L10
hsa:100287171	FAM39E
hsa:100287171	WASH
hsa:100287171	WASH1
hsa:100287171	WASHC1
hsa:100287178	USP17L11
hsa:100287205	USP17L12
hsa:100287226	ZNF729
hsa:100287238	USP17L13
hsa:100287284	MANSC4
hsa:100287327	USP17L17
hsa:100287364	USP17L18
hsa:100287399	POTE-15
hsa:100287399	POTEB
hsa:100287399	POTEB2
hsa:100287404	USP17L19
hsa:100287441	USP17L20
hsa:100287478	USP17L21
hsa:100287482	SMKR1
hsa:100287513	USP17L22
hsa:100287520	GLYATL1B
hsa:100287520	GLYATL1P3
hsa:100287718	ANKRD66
hsa:100287896	uncharacterized LOC100287896
hsa:100287898	TTC34
hsa:100287932	TIM23
hsa:100287932	TIMM23
hsa:100288072	SDR42E2
hsa:100288142	NBPF20
hsa:100288287	KAP22.2
